262239678
343030945
175608146
497055472
28782464
8800442
16510531
145137499
14270981
322785341
23497085
1546215
32560798
6953
352453418
282934602
1222535938
594183831
10350676
26401986
30616151
1908631
18431096
12143799
11846066
295484666
696030293
1096665
5722909
38959107
3560223
255169775
29209306
27879385
46285628
787987985
53402486
829100269
184963
256139042
569366639
367622546
387752911
37360009
219159279
759253
481171635
185015903
4117282
280674
24109541
190055614
29215928
31824984
394076450
512017483
1036984492
5996057
541094267
10678850
206214768
528307542
4981427
210348488
30934896
8481268
30926253
477863193
485003477
7316092
336142090
39597809
10986148
53230251
34312573
52018915
11148046
3091911
14343054
196991962
186213173
322804142
43705468
254484380
12578224
181386581
27463796
233833829
13296725
11548956
1702085
28130805
1376845
866986075
1604872
31389862
242397806
286413252
2165579
213220159
