776,2,112
886,1,107
932,1,104
1806,2,104
1236,2,99
1268,2,98
324,1,96
3,2,94
1626,2,94
578,2,91
214,1,90
896,1,90
549,1,89
210,1,88
238,1,88
332,1,88
1512,1,88
1540,2,88
198,2,87
1358,1,87
113,2,86
296,1,86
877,2,86
1154,1,86
1749,2,86
492,1,84
713,1,84
428,1,82
937,2,82
1411,1,82
219,2,81
559,1,81
1001,1,81
1323,1,80
1378,2,80
1580,1,80
241,2,79
993,2,79
1226,2,78
417,2,77
1534,2,77
178,1,76
319,1,76
727,2,76
784,1,76
1579,1,76
358,1,75
1577,2,75
1765,2,75
1768,1,75
1480,1,74
827,2,73
1374,2,73
1592,1,73
1834,1,73
558,1,72
1816,1,72
44,1,71
1467,1,71
1847,1,71
216,2,70
1455,1,70
389,2,69
576,2,69
960,1,69
1091,1,69
1703,1,69
670,2,68
1046,1,68
1234,1,68
1657,2,68
476,1,66
1209,2,66
1351,2,66
1541,2,66
1659,2,66
1707,2,66
1747,1,66
646,2,65
1134,1,65
1316,1,65
1420,2,65
607,1,64
1815,1,64
470,2,63
1639,1,63
1807,2,63
243,2,62
509,2,62
1451,1,62
36,2,61
1706,1,61
1832,2,61
46,2,60
106,2,60
828,2,60
965,1,60
1212,2,60
1498,2,60
66,2,59
481,2,59
521,2,59
842,1,59
1422,2,59
1583,2,59
203,2,58
463,1,58
562,1,58
586,1,58
599,2,58
740,2,58
743,2,58
857,2,58
890,2,58
950,1,58
1260,1,58
1337,1,58
1399,2,58
1800,1,58
316,2,57
894,2,57
1042,2,57
1412,1,57
1717,1,57
1719,2,57
236,2,56
299,1,56
1502,2,56
1562,2,56
1735,1,56
1786,2,56
1858,2,56
192,1,55
313,2,55
878,2,55
968,1,55
1152,2,55
1486,2,55
1572,2,55
1586,1,55
70,1,54
149,1,54
168,1,54
245,2,54
601,2,54
649,2,54
651,1,54
701,2,54
860,1,54
1063,1,54
1285,2,54
1409,2,54
1526,2,54
1587,2,54
234,2,53
422,2,53
441,2,53
530,1,53
611,2,53
799,2,53
1110,1,53
1205,2,53
1211,1,53
1389,2,53
1448,1,53
1463,2,53
1656,1,53
1761,1,53
6,2,52
420,1,52
445,2,52
630,2,52
677,2,52
943,2,52
1008,1,52
1145,1,52
1176,1,52
1294,2,52
1457,1,52
1466,1,52
1492,1,52
1598,2,52
1711,2,52
1757,1,52
84,2,51
102,2,51
350,1,51
666,2,51
845,2,51
956,2,51
1052,1,51
1171,2,51
1340,2,51
1403,2,51
1465,2,51
1849,2,51
1853,2,51
275,1,50
276,2,50
442,2,50
653,2,50
777,2,50
807,1,50
1151,2,50
1495,2,50
1565,1,50
1569,2,50
1613,2,50
1753,2,50
60,2,49
483,1,49
488,2,49
537,2,49
540,2,49
547,2,49
700,2,49
708,2,49
746,2,49
754,2,49
798,2,49
838,2,49
840,2,49
841,1,49
918,1,49
941,2,49
1162,1,49
1343,2,49
1429,2,49
1434,2,49
1497,2,49
1510,1,49
1520,2,49
1868,2,49
38,2,48
65,1,48
101,1,48
239,1,48
306,2,48
425,2,48
522,1,48
634,2,48
829,1,48
948,1,48
963,2,48
1027,2,48
1077,1,48
1198,2,48
1328,1,48
1405,2,48
1521,2,48
1554,2,48
1610,1,48
1625,2,48
1648,2,48
1698,2,48
1701,2,48
1764,2,48
1833,2,48
1860,1,48
117,2,47
141,2,47
161,1,47
273,1,47
307,2,47
334,1,47
353,2,47
354,2,47
409,2,47
487,2,47
548,2,47
612,1,47
660,1,47
664,2,47
750,1,47
758,2,47
814,2,47
851,2,47
903,2,47
923,1,47
1000,1,47
1255,2,47
1473,2,47
1517,2,47
1518,2,47
1620,2,47
1840,2,47
19,1,46
53,1,46
177,1,46
187,2,46
240,1,46
253,1,46
322,2,46
326,2,46
346,2,46
355,2,46
396,1,46
526,2,46
535,2,46
636,1,46
687,2,46
747,2,46
787,2,46
844,2,46
898,2,46
910,2,46
1227,2,46
1305,2,46
1459,2,46
1508,2,46
1523,2,46
1525,2,46
1588,2,46
1599,1,46
1655,1,46
1795,2,46
50,2,45
57,2,45
69,2,45
217,1,45
229,2,45
269,1,45
393,1,45
532,2,45
556,2,45
613,2,45
655,1,45
714,2,45
804,2,45
806,2,45
