0,1368,1612,1330,1341,1170,774,575,384,1096,1431,301,1664,302,1665,590,171,1342,508,1258,1331,1142,891,765,780,1432,472,448,1569,1369,752,1099,1722,0
1,392,1315,1377,778,64,1355,1810,1,78,1490,1344,400,1482,381,176,843
2,1672,140,1392,583,312,1311,585,1726,1179,999,865,394,337,1730,1624,477,589,2,706,1186,643,971,940,593,1400,491,451,1767,1348,1235,848,1118,1072,620
3,1592,1411,1154,1806,877,1579,1816,178,1234,559,1692,886,1467,324,1847,1001,358,319,713,1358,1455,152,1534,549,1541,198,1428,1678,481,932,332,1091,210,937,1323,965,930,1374,558,161,296,389,476,1478,1268,1378,993,1205,1211,1305,827,46,607,1236,1226,1834,1451,670,113,1512,960,492,1577,1580,948,1558,578,1706,1749,1480,1626,428,828,509,217,1703,216,1134,1656,1540,437,238,776,106,1759,1768,586,214,166,246,709,1046,1362,896
4,552,200,148,4,1481,761,1506,356,415,632,1039,775,1729,1009,1686,1165,1006,763,945,1027,261,1869,145,635,1679
5,1461,170,482,174,1776,340,921,5,1335,811,1328,989,1129,479,1366,150,1585,388,1149,537,1818,50,1655,905,1801,917,86,580,895,735,1385,239,1529,829,926,10
6,1137,1832,184,1420,1707,1800,619,1302,243,718,1735,420,1340,471,791,1535,1835,1498,612,1178,1573,1667,168,1747,8,1565,924,229,1807,1492,881,276,1680,1306,1155,1215,396,1394,1212,1751,1639,651,6,1166,1824,299,611,1744,1151,1412,1260,1754
7,444,1048,1120,663,511,695,1310,1346,45,1100,1309,1574,711,1339,968,308,528,534,500,1222,974,1094,669,212,907,1738,1387,1435,277,1515,710,563,1756,1213,237,1033,1067,423,7
8,396,1747,1639,1420,1754,8,6,1302,1260,184,1412,420,1707,1340,168,1735,1573,299,1835,1215
9,1037,1189,310,1045,1329,934,1483,1792,1589,9,180,1376,493,1547,24
10,1529,1801,1461,1335,917,905,1385,1149,340,895,1366,150,174,1585,482,989,388,735,479,811,86,10,5,580,1833
11,244,543,1549,1041,58,1627,518,1613,939,750,11,755,719,163,331,736,705,234,28,777,1795,659,717
12,388,109,1817,412,43,309,1250,1388,1365,921,833,1088,12,565,80,1693
13,1418,1630,1000,884,1676,81,781,13,335,1415,1791,737,1720,876,1040,221,842,752,877,189,1673
14,1267,983,1353,1531,1060,1575,1188,913,1732,962,1114,529,1514,1350,18,849,1126,1491,1866,1604,14
15,1254,836,1826,908,564,291,1097,100,1651,1090,272,435,15,1571,548,1539,748,189,581,454
16,16,1815,463,878,1537,441,1587,666,1429,275,470,192,70,1162,1701,1183,798,1598,1719,1152,740,1466,1463,890,1063,1717,1562,950,649,1698,1860,1008,1586,1285,1145,1409,599,857,66,521
17,164,17,1507,233,986,1605,34,721,845,1805,655,1595,440,1110,1736,289,684,1775,1861,1389,260,1485,979,458,193,1567,1521,1503
18,1188,983,1126,1114,1353,67,1060,1733,1531,1514,18,42,1732,1575,14
19,1153,1568,1202,758,128,1535,71,1206,516,306,883,1625,1615,730,1453,147,996,19,987,550,1129,413,1436,1555,1794,442,990,746,239,230,1741,1655,1671,1029,273,49,926,1621,1410,1172,1130,867,640,988,1328,362
20,1086,123,775,1564,1324,1453,478,1437,648,357,61,20,414,459,68,363,293,1034,108,1093,35,668,1830
21,423,1769,1446,1725,297,1855,810,1608,1472,169,1527,1320,327,900,1232,1663,220,196,968,285,1192,691,1511,1082
22,571,661,455,1499,1850,1176,1221,598,1363,1005,284,1080,819,570
23,1683,1003,672,1059,23,182,657,1012,972,251,1614,360,1074,1002,481,1075,1344,195
24,1778,180,310,1281,228,182,265,1037,1329,1290,9
25,25,1712,1781
26,404,1543,26,1441,484,1147,1456,626,52,83,1752,1796,1809,984,1785,805,759,1044,674
27,1361,225,976,218,1216,866,830,631,314,1486,1812,348,1666,27,633,591,346,1859,854
28,944,234,1681,432,755,1549,687,605,1613,804,1110,777,199,1475,1718,518,764,659,58,717,939,1389,799,719,163,1627,370,1825,69,28,951,1343,1019,11,1795,789,606,705,1853,543,750,844,331,1840
29,573,727,1620,84,1372,894,1371,963,1561,44,1445,29,1450,700,117,1107,1502,57,186,1509,1745,1422,256,754,1657,1042,1846,1641,433,1762,868,540,409,1470,1209,660,1763,572,708,1583,1594,445,956
30,869,745,769,95,969,197,1479,130,744,1632,716,1619,785,248,1210,837,31,402,429,1115,782,30,325,98,535,1217,1101
31,429,1619,535,325,837,1289,1101,1115,1301,1210,95,716,1217,31,1632,869,30,745,408,539,1479,892,248,879,402,1047,1528,769,130
32,424,203,794,773,240,1554,1279,1680,816,782,1439,32,286,1337,943
33,849,33,1600,122,1808,495,832,913,1797
