2964.98	3233.58
6437.13	6965.6
6743.3	7322.15
6850.04	7422.81
7773.04	8371.84
8557.32	9190.58
9168.65	9829.64
9984.39	10841.8
10620.7	11497
11401.1	12124.3
11840.7	12977.5
12482.9	13710.1
2953.73	3221.69
5915.81	6294.17
6653.17	7099.54
7174.81	7632.11
8139.5	8901.71
9073.99	9484.5
8734.65	9320.54
10003.8	10820
10962.1	11816.7
11503.1	12458.1
12184.5	13185.4
12783.4	13994.8
