2883.42	3206.11
6251.73	6795.85
6540.93	7261.05
6805.08	7539.29
7796.19	8621.68
8417.21	8914.1
8633.54	9371.19
9891.65	10636.1
10330.2	11182.4
10772.8	11948.4
11920.7	13046.1
12493.7	13808.3
2891.64	3212.43
6079.89	6717.33
6726.59	7149.05
6667.88	7561.09
7802.74	8644.02
8464.26	9137.39
9116.79	9795.56
9959.26	10837.7
10396.9	11354.1
11211.8	12185.7
11794.2	12863.9
12287	13668
