3 1 264943608 1 0.1320754716981132
3 1 264943608 1 1.0
3 1 50425673 2 0.031446540880503145
3 1 50425673 2 1.0
3 1 1637538951 1 0.006289308176100629
3 1 1637538951 1 1.0
12 2 196433636 2 0.10526315789473684
12 2 196433636 2 0.07407407407407407
3 1 210771815 2 0.006289308176100629
3 1 210771815 2 1.0
3 1 11392366 2 0.025157232704402517
3 1 11392366 2 0.8
3 1 331337749 2 0.012578616352201259
3 1 331337749 2 1.0
3 1 635333873 2 0.006289308176100629
3 1 635333873 2 1.0
3 1 229294516 1 0.006289308176100629
3 1 229294516 1 1.0
3 1 285007533 2 0.03773584905660377
3 1 285007533 2 1.0
41 1 12 2 0.19230769230769232
41 1 12 2 0.2631578947368421
41 1 3 1 0.8076923076923077
41 1 3 1 0.1320754716981132
12 2 3 1 0.9473684210526315
12 2 3 1 0.11320754716981132
12 2 41 1 0.15789473684210525
12 2 41 1 0.11538461538461539
67 1 3 1 1.3333333333333333
67 1 3 1 0.22641509433962265
67 1 12 2 0.07407407407407407
67 1 12 2 0.10526315789473684
42 1 3 1 2.111111111111111
42 1 3 1 0.2389937106918239
42 1 196433636 2 0.05555555555555555
42 1 196433636 2 0.037037037037037035
42 1 41 1 0.4444444444444444
42 1 41 1 0.3076923076923077
3 1 42 1 0.018867924528301886
3 1 42 1 0.16666666666666666
3 1 41 1 0.06918238993710692
3 1 41 1 0.4230769230769231
3 1 353674750 1 0.006289308176100629
3 1 353674750 1 1.0
3 1 114 1 0.006289308176100629
3 1 114 1 0.045454545454545456
3 1 17581805 1 0.012578616352201259
3 1 17581805 1 0.6666666666666666
3 1 11961524 2 0.006289308176100629
3 1 11961524 2 1.0
3 1 278004442 1 0.006289308176100629
3 1 278004442 1 1.0
3 1 182383446 1 0.006289308176100629
3 1 182383446 1 0.2
3 1 67 1 0.018867924528301886
3 1 67 1 0.1111111111111111
3 1 375898382 1 0.006289308176100629
3 1 375898382 1 1.0
41 1 42 1 0.4230769230769231
41 1 42 1 0.6111111111111112
67 1 32289093 2 0.037037037037037035
67 1 32289093 2 0.016666666666666666
67 1 41 1 0.14814814814814814
67 1 41 1 0.15384615384615385
3 1 225775 2 0.006289308176100629
3 1 225775 2 0.16666666666666666
3 1 17987 2 0.018867924528301886
3 1 17987 2 0.08823529411764706
3 1 116277 2 0.006289308176100629
3 1 116277 2 0.25
3 1 142525 2 0.006289308176100629
3 1 142525 2 1.0
3 1 2394062 2 0.018867924528301886
3 1 2394062 2 0.012875536480686695
3 1 86253 1 0.018867924528301886
3 1 86253 1 0.3
3 1 28744 1 0.006289308176100629
3 1 28744 1 0.1111111111111111
3 1 4962 1 0.012578616352201259
3 1 4962 1 0.2857142857142857
3 1 12 2 0.03773584905660377
3 1 12 2 0.3157894736842105
3 1 6843 1 0.018867924528301886
3 1 6843 1 0.25
3 1 13059 1 0.006289308176100629
3 1 13059 1 0.03571428571428571
3 1 1688 1 0.006289308176100629
3 1 1688 1 1.0
109049 1 249046058 1 0.18181818181818182
109049 1 249046058 1 1.0
109049 1 1112265 1 0.29545454545454547
109049 1 1112265 1 0.35135135135135137
168387 1 45304962 1 0.05
168387 1 45304962 1 0.025
87075 1 17987 2 0.19083969465648856
87075 1 17987 2 0.7352941176470589
248935 1 136414 1 11.25
248935 1 136414 1 0.08050089445438283
60215 2 1112265 1 0.8
60215 2 1112265 1 0.10810810810810811
227534 1 6844146 1 1.0
227534 1 6844146 1 0.0011771630370806356
16042 1 588843 1 0.008264462809917356
16042 1 588843 1 0.5
14497 1 153403 2 0.13793103448275862
14497 1 153403 2 0.23529411764705882
14497 1 86253 1 0.034482758620689655
14497 1 86253 1 0.1
14497 1 3 1 0.06896551724137931
14497 1 3 1 0.012578616352201259
15023 1 1643752 1 0.004016064257028112
15023 1 1643752 1 0.0045045045045045045
194676 2 448284 1 0.782608695652174
194676 2 448284 1 0.1125
137490 2 196063 2 1.0
137490 2 196063 2 0.01694915254237288
14390 2 232163 1 0.05830903790087463
14390 2 232163 1 0.027472527472527472
14390 2 14497 1 0.0029154518950437317
14390 2 14497 1 0.034482758620689655
14390 2 81682 1 0.0029154518950437317
14390 2 81682 1 0.09090909090909091
14390 2 86253 1 0.0029154518950437317
14390 2 86253 1 0.1
14390 2 3933 2 0.0029154518950437317
14390 2 3933 2 0.1
14390 2 6843 1 0.0029154518950437317
14390 2 6843 1 0.08333333333333333
359134 2 3886159 2 0.12698412698412698
359134 2 3886159 2 0.1951219512195122
193817 1 293646 1 28.0
193817 1 293646 1 0.34854771784232363
57506 1 109394 1 0.5
57506 1 109394 1 0.3333333333333333
271919 1 3266225 2 0.08053691275167785
271919 1 22905 1 0.012345679012345678
126345 1 81682 1 0.039473684210526314
126345 1 81682 1 0.2727272727272727
161849 2 117663 1 0.08333333333333333
161849 2 117663 1 0.25
6230 1 12 2 0.09615384615384616
6230 1 12 2 0.2631578947368421
213798 2 188016 1 0.3958333333333333
213798 2 188016 1 0.48717948717948717
213798 2 209556 2 0.10416666666666667
213798 2 209556 2 0.8333333333333334
232163 1 1910 2 0.0013736263736263737
232163 1 1910 2 0.125
232163 1 14390 2 0.019230769230769232
232163 1 14390 2 0.04081632653061224
82486 2 14390 2 2.142857142857143
82486 2 14390 2 0.043731778425655975
78741 1 218642 2 0.018518518518518517
78741 1 218642 2 0.2857142857142857
124337 1 232163 1 0.07407407407407407
124337 1 232163 1 0.005494505494505495
124337 1 135977 1 0.2222222222222222
124337 1 135977 1 0.375
124337 1 218642 2 0.037037037037037035
124337 1 218642 2 0.2857142857142857
124337 1 117663 1 0.037037037037037035
124337 1 117663 1 0.5
13059 1 67 1 0.6785714285714286
13059 1 67 1 0.7037037037037037
152618 1 2963558 2 1.6071428571428572
152618 1 2963558 2 0.7758620689655172
45467 2 1329939 2 0.056074766355140186
45467 2 9533414 1 0.01639344262295082
45467 2 3953121 2 0.038461538461538464
81682 1 32643 1 0.18181818181818182
81682 1 32643 1 0.047619047619047616
226653 1 14390 2 1.3333333333333333
226653 1 14390 2 0.011661807580174927
166153 2 244956 1 0.25
166153 2 244956 1 0.25
294546 2 280674 1 3.125
294546 2 280674 1 0.2918287937743191
789 1 14497 1 0.06896551724137931
138404 1 3096990 2 0.13
41 1 534391 1 0.038461538461538464
41 1 534391 1 0.25
198088 1 1008733 1 0.1111111111111111
198088 1 1008733 1 0.005952380952380952
147518 1 32643 1 0.018518518518518517
147518 1 32643 1 0.047619047619047616
351356 1 319381 2 0.13636363636363635
351356 1 319381 2 0.06
135977 1 124337 1 0.625
135977 1 124337 1 0.37037037037037035
348296 2 439916 2 0.11182108626198083
348296 2 439916 2 0.109717868338558
348296 2 334431 1 0.003194888178913738
348296 2 334431 1 0.0044444444444444444
209556 2 188016 1 1.1666666666666667
209556 2 188016 1 0.1794871794871795
209556 2 153403 2 1.0
209556 2 153403 2 0.35294117647058826
209556 2 57506 1 0.16666666666666666
209556 2 57506 1 0.5
209556 2 213798 2 0.5
209556 2 213798 2 0.0625
86253 1 3 1 0.1
86253 1 3 1 0.006289308176100629
86253 1 14390 2 3.0
86253 1 14390 2 0.08746355685131195
86253 1 42 1 0.1
86253 1 42 1 0.05555555555555555
146858 2 153403 2 0.0851063829787234
146858 2 153403 2 0.23529411764705882
4962 1 109759 1 1.7142857142857142
4962 1 109759 1 0.5454545454545454
4962 1 3933 2 1.1428571428571428
4962 1 3933 2 0.8
12 2 232163 1 0.10526315789473684
12 2 232163 1 0.0027472527472527475
12 2 6230 1 0.3157894736842105
12 2 6230 1 0.11538461538461539
28744 1 196063 2 0.4444444444444444
28744 1 196063 2 0.06779661016949153
28744 1 430004 2 0.8888888888888888
28744 1 430004 2 0.03686635944700461
6843 1 14390 2 0.6666666666666666
6843 1 14390 2 0.023323615160349854
117663 1 135977 1 3.25
117663 1 135977 1 0.40625
117663 1 124337 1 0.25
117663 1 124337 1 0.018518518518518517
371475 2 15023 1 0.52
371475 2 15023 1 0.05220883534136546
32643 1 81682 1 0.07142857142857142
32643 1 81682 1 0.2727272727272727
32643 1 42 1 0.07142857142857142
32643 1 42 1 0.16666666666666666
85395 2 14497 1 0.16666666666666666
85395 2 14497 1 0.034482758620689655
85395 2 109759 1 0.3333333333333333
85395 2 109759 1 0.09090909090909091
85395 2 482250981 1 0.3333333333333333
85395 2 482250981 1 1.0
109759 1 99161 2 0.09090909090909091
109759 1 99161 2 0.03125
3881 1 82064 1 0.5
3881 1 82064 1 0.2222222222222222
3881 1 14497 1 0.5833333333333334
3881 1 14497 1 0.2413793103448276
6953 1 971817 1 0.023809523809523808
6953 1 971817 1 0.009523809523809525
3617 1 201198567 1 1.0
3617 1 201198567 1 1.0
67 1 13059 1 0.7777777777777778
67 1 13059 1 0.75
67 1 69657 1 0.48148148148148145
67 1 69657 1 0.34210526315789475
114 1 3 1 0.9090909090909091
114 1 3 1 0.12578616352201258
114 1 88503 1 0.045454545454545456
114 1 88503 1 0.25
114 1 674489 1 0.13636363636363635
114 1 674489 1 0.03571428571428571
280674 1 294546 2 0.0622568093385214
280674 1 294546 2 0.6666666666666666
69657 1 67 1 0.13157894736842105
69657 1 67 1 0.18518518518518517
315510 2 219262 1 0.09090909090909091
90281 2 232163 1 0.375
90281 2 232163 1 0.012362637362637362
109394 1 14497 1 0.3333333333333333
109394 1 14497 1 0.034482758620689655
109394 1 14390 2 1.3333333333333333
109394 1 14390 2 0.011661807580174927
40768 2 196063 2 0.008064516129032258
40768 2 196063 2 0.01694915254237288
40768 2 14497 1 0.008064516129032258
40768 2 14497 1 0.034482758620689655
188016 1 213798 2 0.9743589743589743
188016 1 213798 2 0.7916666666666666
188016 1 209556 2 0.02564102564102564
188016 1 209556 2 0.16666666666666666
85004 2 31018873 1 0.13636363636363635
85004 2 31018873 1 1.0
88503 1 114 1 2.75
88503 1 114 1 0.5
2503 1 23554484 1 0.1111111111111111
105559 2 1541934 1 0.19444444444444445
105559 2 1541934 1 0.035175879396984924
105559 2 1687936 2 0.027777777777777776
105559 2 1687936 2 0.25
37749 1 14390 2 0.0058309037900874635
42 1 32643 1 0.8333333333333334
42 1 32643 1 0.35714285714285715
42 1 28744 1 0.05555555555555555
42 1 28744 1 0.1111111111111111
374233 1 1818561413 2 1.0
3933 2 4962 1 0.4
3933 2 4962 1 0.5714285714285714
3864 1 3737 1 0.5555555555555556
3864 1 3737 1 0.2
99161 2 109759 1 0.03125
99161 2 109759 1 0.09090909090909091
235722 1 5315369 2 0.0975609756097561
235722 1 5315369 2 0.10526315789473684
153403 2 14390 2 0.058823529411764705
153403 2 14390 2 0.0029154518950437317
153403 2 40768 2 0.5882352941176471
153403 2 40768 2 0.08064516129032258
153403 2 146858 2 0.47058823529411764
153403 2 146858 2 0.1702127659574468
153403 2 6843 1 0.11764705882352941
153403 2 6843 1 0.16666666666666666
39923 1 3 1 5.666666666666667
39923 1 3 1 0.1069182389937107
3 1 99161 2 0.06918238993710692
3 1 99161 2 0.171875
3 1 40768 2 0.0880503144654088
