2875.07	3204.28
6148.83	6722.92
6609.26	7503.29
7012.92	7771.64
7743.87	8465.31
8382.53	9289.45
9107.94	9713.84
9836.93	10695.8
10616.1	11644.5
11352.1	12493.2
11911.7	12973.5
12509.9	13718.7
2882.97	3215.66
5885.95	6504.12
6626.96	7394.79
7066.41	7861.31
7653.07	8499.43
8217.07	9334.1
8992.39	9747.48
9604.9	10708.5
10534.2	11601.7
11184.9	12439.5
11844.1	13148.6
12569.6	13912.4
