2905.85	3225.28
6277.99	6945.51
6464.7	7048.49
6839.42	7713.29
7660.23	8434.84
8538.29	9344.89
9043.72	9850.34
9668.78	10529.1
10624	11680.2
11561.2	12649.5
12048.1	13107.4
12493.5	13618
2895.02	3215.74
5929.92	6437.48
6283.34	6901.17
7191.3	8061.61
7530.27	8327.31
8345.17	9230.79
8868.58	9677.01
9804.46	10858.9
10235.4	11248.6
10889.5	12050
11935.9	13083.2
12188.4	13466.2
