2882.39	3210.68
6388.73	7040.55
6308.31	6868.48
7493.38	8005.31
7607.98	8052.75
8073.76	8996.56
9058.92	9727.27
9567.38	10636.3
10612.7	11543.7
11087.7	12314
11854.9	13112
12199.1	13430.7
2901.34	3222.43
5876.39	6540.9
6475.3	7009.83
6860.18	7581.22
7114.39	7948.34
8453.4	9097.03
9130.34	9830.9
9912.73	10820.1
10657.3	11661.4
11178.4	12210.2
11732.9	12938.5
12314.9	13792.6
