2863.58	3197.58
5867.92	6525.76
6594.36	7139
6657.63	7515.68
8068.08	8761.21
8274.6	9170.31
8855.93	9662.54
9588.17	10468.1
10300.8	11589.2
11256.7	12258.2
11716.2	13040.2
12512.7	13726.9
2863.87	3193.75
5762.05	6514.41
6010.38	6802.47
6541.12	7220.88
7468.92	8053.09
8282.18	9158.08
9040.15	9822.81
9575.48	10569.6
10507.5	11515.3
11124.4	12336.4
11684.5	12626
12342.9	13772.7
