47354017
40958240
13455364
37029273
211630326
231617655
239259793
274954468
6636118
8625037
9218177
9420481
28715170
32311698
177784726
180751979
202524644
231160671
322211141
4809092
11595872
22075965
54352076
181794949
222255147
257377425
273451216
295450505
303611883
1069003
2445582
3214582
4021774
6542864
7227156
7761091
10202448
11430593
11561396
19647880
25910516
27554570
30121721
30628338
31088033
31476643
31555703
39415772
43994200
44027178
